question_id,intervention,measurement_layer,distance,delta_persona_projection,delta_emotion_projection
eval06,persona,20,18,0.00021076202392578125,-0.0076580047607421875
eval06,persona,20,19,0.027627676725387573,0.020150184631347656
eval06,persona,20,20,0.008032560348510742,-0.000840306282043457
eval06,persona,27,1,6.6906890869140625,3.264315605163574
eval06,persona,27,2,1.823883056640625,1.2597293853759766
eval06,persona,27,3,1.6556243896484375,1.4053945541381836
eval06,persona,27,4,1.6240272521972656,0.7817826271057129
eval06,persona,27,5,0.37432861328125,0.5019931793212891
eval06,persona,27,6,1.5562095642089844,0.40545177459716797
eval06,persona,27,7,0.4599609375,0.0022563934326171875
eval06,persona,27,8,0.7198886871337891,0.21630477905273438
eval06,persona,27,9,0.248870849609375,0.3745536804199219
eval06,persona,27,10,-0.30579376220703125,-0.3417224884033203
eval06,persona,27,11,0.9842185974121094,-0.11968040466308594
eval06,persona,27,12,0.240692138671875,0.35126495361328125
eval06,persona,27,13,0.18482208251953125,0.22686195373535156
eval06,persona,27,14,1.3000221252441406,-0.10223197937011719
eval06,persona,27,15,0.06536102294921875,-0.22690582275390625
eval06,persona,27,16,0.2168121337890625,0.2074737548828125
eval06,persona,27,17,0.8082618713378906,0.2955665588378906
eval06,persona,27,18,0.6450862884521484,0.5089836120605469
eval06,persona,27,19,1.2585773468017578,0.5913925170898438
eval06,persona,27,20,0.3802509307861328,0.3578052520751953
eval07,emotion,20,1,0.3240232467651367,0.7711172103881836
eval07,emotion,20,2,0.05900001525878906,0.23243141174316406
eval07,emotion,20,3,-0.011567115783691406,0.08454418182373047
eval07,emotion,20,4,0.048476219177246094,0.08995819091796875
eval07,emotion,20,5,0.01970529556274414,0.01565396785736084
eval07,emotion,20,6,0.018779754638671875,0.016196489334106445
eval07,emotion,20,7,0.005662202835083008,0.03621554374694824
eval07,emotion,20,8,0.002571582794189453,0.004498004913330078
eval07,emotion,20,9,0.006045103073120117,0.0094757080078125
eval07,emotion,20,10,0.04122805595397949,0.06650924682617188
eval07,emotion,20,11,0.02016282081604004,0.040808677673339844
eval07,emotion,20,12,-0.01389467716217041,0.01389312744140625
eval07,emotion,20,13,0.019902467727661133,0.06158089637756348
eval07,emotion,20,14,0.007903575897216797,0.0016442537307739258
eval07,emotion,20,15,0.025053739547729492,0.015866994857788086
eval07,emotion,20,16,0.016874313354492188,0.03685927391052246
eval07,emotion,20,17,-0.003965258598327637,0.020623445510864258
eval07,emotion,20,18,0.0032573938369750977,-0.004290223121643066
eval07,emotion,20,19,0.01248931884765625,0.037107229232788086
eval07,emotion,20,20,-0.017441511154174805,-0.03090524673461914
eval07,emotion,27,1,2.1221389770507812,3.162708282470703
eval07,emotion,27,2,-0.31345367431640625,1.5638065338134766
eval07,emotion,27,3,0.7020149230957031,0.712677001953125
eval07,emotion,27,4,0.48857688903808594,0.5136299133300781
eval07,emotion,27,5,0.4281787872314453,0.31136512756347656
eval07,emotion,27,6,0.2916374206542969,-0.28482627868652344
eval07,emotion,27,7,0.12222480773925781,0.0058155059814453125
eval07,emotion,27,8,0.082550048828125,0.2752647399902344
eval07,emotion,27,9,0.10426521301269531,0.043338775634765625
eval07,emotion,27,10,0.3112010955810547,0.24261093139648438
eval07,emotion,27,11,0.3357095718383789,0.4247093200683594
eval07,emotion,27,12,-0.16596603393554688,-0.214569091796875
eval07,emotion,27,13,-0.7312765121459961,0.3633766174316406
eval07,emotion,27,14,0.07231903076171875,-0.025943756103515625
eval07,emotion,27,15,-0.21698760986328125,-0.021026611328125
eval07,emotion,27,16,0.15198516845703125,0.07748794555664062
eval07,emotion,27,17,0.4449462890625,0.20555496215820312
eval07,emotion,27,18,-1.0505638122558594,-0.12115859985351562
eval07,emotion,27,19,-0.15197372436523438,0.0009307861328125
eval07,emotion,27,20,-0.0463409423828125,-0.16272354125976562
eval07,persona,20,1,0.9319686889648438,0.4130678176879883
eval07,persona,20,2,0.31751155853271484,0.14283370971679688
eval07,persona,20,3,0.10186100006103516,0.060477256774902344
eval07,persona,20,4,0.11796951293945312,0.06563901901245117
eval07,persona,20,5,0.04880809783935547,0.01831960678100586
eval07,persona,20,6,0.05137777328491211,0.0049228668212890625
eval07,persona,20,7,0.027734994888305664,0.010500907897949219
eval07,persona,20,8,0.020620107650756836,-0.011585235595703125
eval07,persona,20,9,0.03142714500427246,-0.002098560333251953
eval07,persona,20,10,0.0381777286529541,0.04011344909667969
eval07,persona,20,11,0.03278303146362305,0.031169414520263672
eval07,persona,20,12,0.011766314506530762,0.008011102676391602
eval07,persona,20,13,0.0846109390258789,0.054963111877441406
eval07,persona,20,14,0.03686213493347168,-0.0282595157623291
eval07,persona,20,15,0.028267502784729004,-8.392333984375e-05
eval07,persona,20,16,0.047951579093933105,0.027663111686706543
eval07,persona,20,17,-0.03129267692565918,-0.006575584411621094
eval07,persona,20,18,0.00889742374420166,-0.01947617530822754
eval07,persona,20,19,0.006907343864440918,0.00783538818359375
eval07,persona,20,20,-0.015377163887023926,-0.04971742630004883
eval07,persona,27,1,7.106525421142578,2.761056900024414
eval07,persona,27,2,2.173187255859375,1.2493581771850586
eval07,persona,27,3,1.464111328125,0.4418373107910156
eval07,persona,27,4,2.3997955322265625,0.2166290283203125
eval07,persona,27,5,0.7002677917480469,0.23671722412109375
eval07,persona,27,6,1.1139049530029297,0.037319183349609375
eval07,persona,27,7,0.5030593872070312,-0.03414726257324219
eval07,persona,27,8,0.2959327697753906,-0.051715850830078125
eval07,persona,27,9,0.8016395568847656,0.12940216064453125
eval07,persona,27,10,0.3009605407714844,0.05413055419921875
eval07,persona,27,11,0.22257423400878906,0.23134613037109375
eval07,persona,27,12,-0.5299415588378906,-0.122802734375
eval07,persona,27,13,-0.3218564987182617,0.18951416015625
eval07,persona,27,14,0.40982818603515625,0.191436767578125
eval07,persona,27,15,1.5027961730957031,0.1124267578125
eval07,persona,27,16,1.2093849182128906,0.41614532470703125
eval07,persona,27,17,0.1824932098388672,0.05572509765625
eval07,persona,27,18,-0.037123680114746094,-0.07588577270507812
eval07,persona,27,19,0.7911338806152344,0.5262298583984375
eval07,persona,27,20,0.3288402557373047,0.00574493408203125
eval08,emotion,20,1,0.42200660705566406,0.7496852874755859
eval08,emotion,20,2,0.08705329895019531,0.26027584075927734
eval08,emotion,20,3,-0.010288238525390625,0.012775421142578125
eval08,emotion,20,4,0.060668230056762695,0.07846546173095703
eval08,emotion,20,5,0.043904781341552734,0.06658458709716797
eval08,emotion,20,6,0.037964820861816406,0.04045701026916504
eval08,emotion,20,7,0.06142616271972656,0.060799598693847656
eval08,emotion,20,8,0.020204544067382812,0.022001266479492188
eval08,emotion,20,9,0.03740429878234863,0.04781007766723633
eval08,emotion,20,10,0.009807109832763672,0.012689590454101562
eval08,emotion,20,11,0.003706812858581543,0.005157947540283203
eval08,emotion,20,12,-0.032685279846191406,0.010952472686767578
eval08,emotion,20,13,0.01439523696899414,0.02149367332458496
eval08,emotion,20,14,-0.0060307979583740234,0.0035276412963867188
eval08,emotion,20,15,0.02207493782043457,0.010317325592041016
eval08,emotion,20,16,-0.0028541088104248047,-5.4836273193359375e-05
eval08,emotion,20,17,-0.0006628036499023438,0.0036517977714538574
eval08,emotion,20,18,0.006382346153259277,0.0030874013900756836
eval08,emotion,20,19,0.012631893157958984,0.004352569580078125
eval08,emotion,20,20,0.017647504806518555,0.014954090118408203
eval08,emotion,27,1,2.070770263671875,3.4158544540405273
eval08,emotion,27,2,1.765472412109375,2.420564651489258
eval08,emotion,27,3,-0.03814697265625,1.0102252960205078
eval08,emotion,27,4,0.9315605163574219,0.50974440574646
eval08,emotion,27,5,0.31391143798828125,0.17750930786132812
eval08,emotion,27,6,0.002288818359375,0.19019031524658203
eval08,emotion,27,7,0.242034912109375,0.07692909240722656
eval08,emotion,27,8,0.4849128723144531,0.24242949485778809
eval08,emotion,27,9,0.32904815673828125,-0.48320090770721436
eval08,emotion,27,10,0.016269683837890625,-0.1447296142578125
eval08,emotion,27,11,0.3171424865722656,-0.03399085998535156
eval08,emotion,27,12,0.04520416259765625,-0.09017562866210938
eval08,emotion,27,13,0.2221851348876953,-0.5501499176025391
eval08,emotion,27,14,0.39499855041503906,-0.1123666763305664
eval08,emotion,27,15,0.06111335754394531,-0.24968719482421875
eval08,emotion,27,16,0.21983718872070312,-0.08270263671875
eval08,emotion,27,17,0.2447962760925293,0.28543853759765625
eval08,emotion,27,18,0.1318492889404297,0.051964759826660156
eval08,emotion,27,19,0.05898857116699219,-0.058078765869140625
eval08,emotion,27,20,0.02228069305419922,0.1529388427734375
eval08,persona,20,1,0.6630525588989258,0.31501293182373047
eval08,persona,20,2,0.2727365493774414,0.12074089050292969
eval08,persona,20,3,0.09915542602539062,0.027391433715820312
eval08,persona,20,4,0.1273500919342041,0.06461238861083984
eval08,persona,20,5,0.08955144882202148,0.045432090759277344
eval08,persona,20,6,0.06748628616333008,0.03223562240600586
eval08,persona,20,7,0.07919979095458984,0.0425417423248291
eval08,persona,20,8,0.024465560913085938,0.016068458557128906
eval08,persona,20,9,0.038506507873535156,0.051245689392089844
eval08,persona,20,10,0.031775474548339844,0.023545265197753906
eval08,persona,20,11,0.010367870330810547,-0.009540557861328125
eval08,persona,20,12,-0.02426004409790039,0.013457775115966797
eval08,persona,20,13,0.038350820541381836,0.007260560989379883
eval08,persona,20,14,-0.029864072799682617,0.012888908386230469
eval08,persona,20,15,0.021976947784423828,-0.0020377635955810547
eval08,persona,20,16,0.003974437713623047,-3.3855438232421875e-05
eval08,persona,20,17,-0.02483534812927246,0.001007378101348877
eval08,persona,20,18,0.0056275129318237305,-0.004256844520568848
eval08,persona,20,19,0.016679048538208008,-0.0010652542114257812
eval08,persona,20,20,-0.028076887130737305,0.0020134449005126953
eval08,persona,27,1,5.615333557128906,3.8660640716552734
eval08,persona,27,2,3.190948486328125,2.098928451538086
eval08,persona,27,3,1.8914222717285156,0.6831231117248535
eval08,persona,27,4,1.6693115234375,0.4890463352203369
eval08,persona,27,5,0.7244873046875,0.3968491554260254
eval08,persona,27,6,0.49493408203125,0.20652461051940918
eval08,persona,27,7,0.3877525329589844,0.4988679885864258
eval08,persona,27,8,0.7652931213378906,0.34299468994140625
eval08,persona,27,9,0.5289649963378906,-0.1487187147140503
eval08,persona,27,10,0.14714431762695312,0.24118614196777344
eval08,persona,27,11,0.3140106201171875,0.04482078552246094
eval08,persona,27,12,0.5721435546875,0.021028518676757812
eval08,persona,27,13,0.9057903289794922,-0.0052280426025390625
eval08,persona,27,14,0.5239620208740234,-0.1640644073486328
eval08,persona,27,15,-0.3813915252685547,-0.021471023559570312
eval08,persona,27,16,0.4982795715332031,0.2657814025878906
eval08,persona,27,17,0.6835508346557617,0.30692291259765625
eval08,persona,27,18,0.12381935119628906,-0.3472614288330078
eval08,persona,27,19,0.20929527282714844,0.09235382080078125
eval08,persona,27,20,0.5975837707519531,0.07201385498046875
eval09,emotion,20,1,0.0514678955078125,0.21228885650634766
eval09,emotion,20,2,-0.0005216598510742188,0.034343719482421875
eval09,emotion,20,3,0.021211624145507812,-0.0022873878479003906
eval09,emotion,20,4,0.002209901809692383,0.02949589490890503
eval09,emotion,20,5,0.009118318557739258,0.028746366500854492
eval09,emotion,20,6,0.010278582572937012,0.000865936279296875
eval09,emotion,20,7,0.017157554626464844,0.007972002029418945
eval09,emotion,20,8,-0.004384756088256836,0.006247997283935547
eval09,emotion,20,9,-0.009662151336669922,0.0035653114318847656
eval09,emotion,20,10,0.002865314483642578,0.0008269548416137695
eval09,emotion,20,11,0.007864773273468018,0.0024318695068359375
eval09,emotion,20,12,0.012590467929840088,-0.026238441467285156
eval09,emotion,20,13,0.0014322996139526367,0.009368896484375
eval09,emotion,20,14,0.010067105293273926,0.0058400630950927734
eval09,emotion,20,15,0.0019916296005249023,0.05028402805328369
eval09,emotion,20,16,0.01708245277404785,0.1069793701171875
eval09,emotion,20,17,-0.05931854248046875,0.05866837501525879
eval09,emotion,20,18,0.00233614444732666,0.013032674789428711
eval09,emotion,20,19,0.005997180938720703,0.011307239532470703
eval09,emotion,20,20,-0.0033941268920898438,0.010530233383178711
eval09,emotion,27,1,1.8088455200195312,2.435056686401367
eval09,emotion,27,2,0.5178203582763672,0.2567272186279297
eval09,emotion,27,3,0.21695327758789062,0.50128173828125
eval09,emotion,27,4,0.5635528564453125,0.5510444641113281
eval09,emotion,27,5,0.38103199005126953,0.29376983642578125
eval09,emotion,27,6,-0.028301239013671875,0.01458740234375
eval09,emotion,27,7,-0.1876983642578125,0.11186981201171875
eval09,emotion,27,8,-0.11549854278564453,-0.005001068115234375
eval09,emotion,27,9,-0.4074268341064453,0.11202239990234375
eval09,emotion,27,10,-0.5342483520507812,0.5190353393554688
eval09,emotion,27,11,1.144500732421875,0.3036022186279297
eval09,emotion,27,12,0.09000396728515625,-0.2671699523925781
eval09,emotion,27,13,-0.38507080078125,-0.21994972229003906
eval09,emotion,27,14,0.172698974609375,0.30307769775390625
eval09,emotion,27,15,0.16545677185058594,0.10864067077636719
eval09,emotion,27,16,0.597076416015625,0.5475196838378906
eval09,emotion,27,17,0.4331226348876953,-0.26596546173095703
eval09,emotion,27,18,0.0355682373046875,0.15469932556152344
eval09,emotion,27,19,-0.13936424255371094,-0.1799030303955078
eval09,emotion,27,20,-0.2839624881744385,0.3206348419189453
eval09,persona,20,1,0.1569995880126953,0.06384563446044922
eval09,persona,20,2,0.160888671875,0.02147197723388672
eval09,persona,20,3,0.039173126220703125,-0.0038232803344726562
eval09,persona,20,4,0.030980825424194336,0.016412794589996338
eval09,persona,20,5,0.0039958953857421875,0.018335700035095215
eval09,persona,20,6,0.01074063777923584,-0.017366409301757812
eval09,persona,20,7,0.008524417877197266,0.007337689399719238
eval09,persona,20,8,0.013808012008666992,0.000484466552734375
eval09,persona,20,9,0.014683246612548828,0.013323783874511719
eval09,persona,20,10,0.01938462257385254,0.0035289525985717773
eval09,persona,20,11,0.01603323221206665,-0.0005207061767578125
eval09,persona,20,12,0.04542076587677002,-0.0378117561340332
eval09,persona,20,13,-6.455183029174805e-05,-0.0002893209457397461
eval09,persona,20,14,0.01751995086669922,0.018077611923217773
eval09,persona,20,15,0.026979446411132812,0.01724684238433838
eval09,persona,20,16,0.03805232048034668,0.045098304748535156
eval09,persona,20,17,-0.05228137969970703,0.045818328857421875
eval09,persona,20,18,0.0066803693771362305,-0.0004696846008300781
eval09,persona,20,19,0.003735065460205078,0.005595684051513672
eval09,persona,20,20,0.04017448425292969,-0.002039194107055664
eval09,persona,27,1,3.6781578063964844,2.8693838119506836
eval09,persona,27,2,2.8185863494873047,0.7963523864746094
eval09,persona,27,3,0.7942104339599609,0.814727783203125
eval09,persona,27,4,0.5309333801269531,0.3145751953125
eval09,persona,27,5,0.7802867889404297,-0.040771484375
eval09,persona,27,6,0.3388690948486328,-0.012176513671875
eval09,persona,27,7,0.4350776672363281,0.47550392150878906
eval09,persona,27,8,0.27391815185546875,0.08498382568359375
eval09,persona,27,9,-0.3217926025390625,-0.1297454833984375
eval09,persona,27,10,0.9427909851074219,0.3275909423828125
eval09,persona,27,11,1.361175537109375,0.8661155700683594
eval09,persona,27,12,0.8673896789550781,0.16217803955078125
eval09,persona,27,13,-0.00868988037109375,0.08777809143066406
eval09,persona,27,14,0.7828826904296875,0.24144363403320312
eval09,persona,27,15,1.0524787902832031,0.0474090576171875
eval09,persona,27,16,0.8560142517089844,0.2608680725097656
eval09,persona,27,17,1.0270023345947266,-0.37744140625
eval09,persona,27,18,0.3577880859375,0.19156265258789062
eval09,persona,27,19,0.22658824920654297,-0.24179840087890625
eval09,persona,27,20,-0.5065925121307373,0.5296211242675781
eval10,emotion,20,1,0.07869338989257812,0.16707515716552734
eval10,emotion,20,2,0.001399993896484375,0.14024925231933594
eval10,emotion,20,3,0.11577892303466797,0.14987850189208984
eval10,emotion,20,4,0.11096477508544922,0.14009666442871094
eval10,emotion,20,5,0.031026512384414673,0.04443836212158203
eval10,emotion,20,6,0.0465242862701416,0.07167673110961914
eval10,emotion,20,7,0.004189491271972656,0.04980611801147461
eval10,emotion,20,8,0.03514242172241211,0.004439353942871094
eval10,emotion,20,9,0.05740547180175781,0.08736038208007812
eval10,emotion,20,10,0.07098579406738281,0.1246805191040039
eval10,emotion,20,11,0.05082225799560547,0.13602066040039062
eval10,emotion,20,12,0.11849784851074219,0.1773366928100586
eval10,emotion,20,13,0.04009819030761719,0.06033182144165039
eval10,emotion,20,14,0.013167381286621094,-0.004146575927734375
eval10,emotion,20,15,0.022317886352539062,0.0374903678894043
eval10,emotion,20,16,-0.008732795715332031,0.007136344909667969
eval10,emotion,20,17,-0.002613067626953125,-0.005279541015625
eval10,emotion,20,18,0.03487730026245117,0.027855873107910156
eval10,emotion,20,19,0.017413854598999023,0.024734973907470703
eval10,emotion,20,20,0.012027263641357422,0.013495445251464844
eval10,emotion,27,1,0.15142059326171875,0.8501224517822266
eval10,emotion,27,2,0.212646484375,0.24525833129882812
eval10,emotion,27,3,0.23253631591796875,0.687103271484375
eval10,emotion,27,4,0.1663665771484375,0.6086559295654297
eval10,emotion,27,5,0.8281974792480469,0.4228382110595703
eval10,emotion,27,6,0.0692291259765625,0.18216514587402344
eval10,emotion,27,7,0.18067550659179688,0.3000926971435547
eval10,emotion,27,8,0.6805267333984375,0.10973238945007324
eval10,emotion,27,9,0.11688232421875,0.12438392639160156
eval10,emotion,27,10,0.35640716552734375,-0.10999679565429688
eval10,emotion,27,11,0.263916015625,0.17708492279052734
eval10,emotion,27,12,0.4874420166015625,0.5378813743591309
eval10,emotion,27,13,0.5312004089355469,-0.1610851287841797
eval10,emotion,27,14,0.14326858520507812,0.5669145584106445
eval10,emotion,27,15,0.40709495544433594,0.6049661636352539
eval10,emotion,27,16,0.5079212188720703,0.0225067138671875
eval10,emotion,27,17,0.3511066436767578,0.2724494934082031
eval10,emotion,27,18,0.180450439453125,-0.0020160675048828125
eval10,emotion,27,19,-0.258575439453125,-0.1103515625
eval10,emotion,27,20,-0.20075225830078125,-0.6560401916503906
eval10,persona,20,1,0.22666263580322266,0.1049051284790039
eval10,persona,20,2,0.15491485595703125,0.09423065185546875
eval10,persona,20,3,0.23453235626220703,0.12605667114257812
eval10,persona,20,4,0.28811073303222656,0.09281444549560547
eval10,persona,20,5,0.0583479106426239,0.023131132125854492
eval10,persona,20,6,0.0993337631225586,0.05397939682006836
eval10,persona,20,7,0.07372903823852539,-0.022676944732666016
eval10,persona,20,8,0.0909266471862793,0.009645938873291016
eval10,persona,20,9,0.18800067901611328,0.061711788177490234
eval10,persona,20,10,0.2200460433959961,0.09031867980957031
eval10,persona,20,11,0.14114665985107422,0.09389877319335938
eval10,persona,20,12,0.2348785400390625,0.08925724029541016
eval10,persona,20,13,0.09085941314697266,0.05156850814819336
eval10,persona,20,14,0.029041290283203125,-0.017127513885498047
eval10,persona,20,15,0.015116691589355469,0.02966022491455078
eval10,persona,20,16,0.0024061203002929688,0.007201194763183594
eval10,persona,20,17,0.05457782745361328,-0.004192352294921875
eval10,persona,20,18,0.054357051849365234,0.023406982421875
eval10,persona,20,19,0.04632115364074707,0.030118465423583984
eval10,persona,20,20,0.01723116636276245,0.00777435302734375
eval10,persona,27,1,2.0796279907226562,0.7646923065185547
eval10,persona,27,2,1.415985107421875,0.6424160003662109
eval10,persona,27,3,0.6683120727539062,0.5340118408203125
eval10,persona,27,4,1.1259307861328125,0.6001815795898438
eval10,persona,27,5,1.0297813415527344,0.8281974792480469
eval10,persona,27,6,0.596038818359375,0.5236682891845703
eval10,persona,27,7,0.3711204528808594,0.16273117065429688
eval10,persona,27,8,1.1269149780273438,0.16445207595825195
eval10,persona,27,9,1.1153602600097656,0.21729087829589844
eval10,persona,27,10,0.230621337890625,0.16678237915039062
eval10,persona,27,11,0.930572509765625,0.26484203338623047
eval10,persona,27,12,0.5004730224609375,0.39264392852783203
eval10,persona,27,13,1.3603782653808594,-0.16889476776123047
eval10,persona,27,14,0.5766105651855469,-0.02187824249267578
eval10,persona,27,15,-0.15256881713867188,0.3146486282348633
eval10,persona,27,16,0.18358612060546875,-0.30621337890625
eval10,persona,27,17,0.6734504699707031,-0.3995246887207031
eval10,persona,27,18,-0.012176513671875,0.0816192626953125
eval10,persona,27,19,-0.1814861297607422,-0.19504928588867188
eval10,persona,27,20,-0.1591501235961914,0.3526344299316406
eval11,emotion,20,1,0.18632888793945312,0.36372852325439453
eval11,emotion,20,2,0.11257648468017578,0.17182976007461548
eval11,emotion,20,3,0.022849082946777344,0.039676666259765625
eval11,emotion,20,4,0.14275360107421875,0.24201393127441406
eval11,emotion,20,5,-0.017923355102539062,0.07010650634765625
eval11,emotion,20,6,0.029949188232421875,0.04813861846923828
eval11,emotion,20,7,0.029697418212890625,0.07844066619873047
eval11,emotion,20,8,-0.03738594055175781,0.005707740783691406
eval11,emotion,20,9,0.0031995773315429688,0.024916410446166992
eval11,emotion,20,10,0.011250495910644531,0.0340728759765625
eval11,emotion,20,11,0.030298233032226562,0.0376124382019043
eval11,emotion,20,12,0.008409500122070312,0.02144336700439453
eval11,emotion,20,13,0.019286155700683594,0.03336739540100098
eval11,emotion,20,14,0.011895179748535156,0.023137211799621582
eval11,emotion,20,15,-0.006374835968017578,-0.0005606412887573242
eval11,emotion,20,16,0.020381927490234375,0.010126829147338867
eval11,emotion,20,17,0.006171703338623047,0.029737234115600586
eval11,emotion,20,18,0.0021429061889648438,0.005854129791259766
eval11,emotion,20,19,0.029527664184570312,0.049129486083984375
eval11,emotion,20,20,0.007775306701660156,0.0022535324096679688
eval11,emotion,27,1,1.707305908203125,2.177546977996826
eval11,emotion,27,2,1.1458721160888672,1.1261444091796875
eval11,emotion,27,3,1.0412101745605469,0.41461944580078125
eval11,emotion,27,4,0.6608390808105469,1.2199039459228516
eval11,emotion,27,5,0.18343353271484375,0.5193395614624023
eval11,emotion,27,6,0.3625946044921875,0.4878687858581543
eval11,emotion,27,7,0.7513656616210938,0.14398813247680664
eval11,emotion,27,8,0.7800064086914062,0.7949247360229492
eval11,emotion,27,9,0.6883773803710938,0.6104311943054199
eval11,emotion,27,10,-0.1360015869140625,-0.22243738174438477
eval11,emotion,27,11,0.22224807739257812,0.5056953430175781
eval11,emotion,27,12,0.9580612182617188,0.5472354888916016
eval11,emotion,27,13,0.9983367919921875,0.5137553215026855
eval11,emotion,27,14,0.198974609375,0.15435791015625
eval11,emotion,27,15,-0.0165557861328125,-0.1148681640625
eval11,emotion,27,16,1.2076873779296875,0.11247825622558594
eval11,emotion,27,17,-0.12459564208984375,-0.22296524047851562
eval11,emotion,27,18,-0.2982673645019531,-0.1984882354736328
eval11,emotion,27,19,-0.09392166137695312,0.34446144104003906
eval11,emotion,27,20,-0.6779232025146484,-0.13761281967163086
eval11,persona,20,1,0.32340049743652344,0.09866619110107422
eval11,persona,20,2,0.15768814086914062,0.052854716777801514
eval11,persona,20,3,0.12247037887573242,-0.011844873428344727
eval11,persona,20,4,0.2882556915283203,0.09379887580871582
eval11,persona,20,5,0.09861183166503906,0.06697559356689453
eval11,persona,20,6,0.05643463134765625,0.01923370361328125
eval11,persona,20,7,0.07791900634765625,0.03654289245605469
eval11,persona,20,8,0.04456138610839844,0.011651039123535156
eval11,persona,20,9,0.032975196838378906,0.012812614440917969
eval11,persona,20,10,0.06702804565429688,0.04138374328613281
eval11,persona,20,11,0.09543514251708984,0.03245878219604492
eval11,persona,20,12,0.06195259094238281,0.004582881927490234
eval11,persona,20,13,0.03338813781738281,0.023227453231811523
eval11,persona,20,14,0.009023666381835938,0.0165860652923584
eval11,persona,20,15,0.008297443389892578,0.016755342483520508
eval11,persona,20,16,0.012935638427734375,-0.0005421638488769531
eval11,persona,20,17,0.0032595396041870117,0.017993688583374023
eval11,persona,20,18,0.0049419403076171875,-0.0024220943450927734
eval11,persona,20,19,0.02617645263671875,0.004324913024902344
eval11,persona,20,20,0.044350624084472656,-0.006036281585693359
eval11,persona,27,1,3.5815048217773438,2.3072457313537598
eval11,persona,27,2,3.109067916870117,1.3082237243652344
eval11,persona,27,3,0.7610893249511719,0.31000518798828125
eval11,persona,27,4,2.163768768310547,0.822993278503418
eval11,persona,27,5,0.907440185546875,0.47255897521972656
eval11,persona,27,6,0.83551025390625,0.49300241470336914
eval11,persona,27,7,1.446533203125,0.5589330196380615
eval11,persona,27,8,0.7011032104492188,0.4633903503417969
eval11,persona,27,9,1.551483154296875,1.0345072746276855
eval11,persona,27,10,0.45856475830078125,-0.2670247554779053
eval11,persona,27,11,0.7398529052734375,0.7940740585327148
eval11,persona,27,12,1.147308349609375,0.3859128952026367
eval11,persona,27,13,1.4060287475585938,0.44164323806762695
eval11,persona,27,14,0.30631256103515625,0.11775398254394531
eval11,persona,27,15,0.7312965393066406,0.15345191955566406
eval11,persona,27,16,1.0708847045898438,0.38431358337402344
eval11,persona,27,17,-0.15431976318359375,-0.1820087432861328
eval11,persona,27,18,0.32582855224609375,0.010229110717773438
eval11,persona,27,19,0.52252197265625,0.4083442687988281
eval11,persona,27,20,0.20827484130859375,0.261566162109375
eval12,emotion,20,1,0.38832855224609375,0.9461660385131836
eval12,emotion,20,2,0.18396759033203125,0.24700927734375
eval12,emotion,20,3,0.00334930419921875,0.08117103576660156
eval12,emotion,20,4,0.012685775756835938,0.03170585632324219
eval12,emotion,20,5,0.07674789428710938,0.06714487075805664
eval12,emotion,20,6,-0.01601409912109375,0.06879425048828125
eval12,emotion,20,7,0.02135467529296875,0.05173349380493164
eval12,emotion,20,8,0.0100555419921875,0.0491032600402832
eval12,emotion,20,9,0.019260406494140625,0.027874469757080078
eval12,emotion,20,10,0.0159912109375,0.030096054077148438
eval12,emotion,20,11,0.0036106109619140625,0.02080059051513672
eval12,emotion,20,12,-0.0066089630126953125,-0.0002779960632324219
eval12,emotion,20,13,0.014521598815917969,0.06219816207885742
eval12,emotion,20,14,0.0255279541015625,0.03690052032470703
eval12,emotion,20,15,0.00939178466796875,0.01907825469970703
eval12,emotion,20,16,0.0049076080322265625,0.01752471923828125
eval12,emotion,20,17,0.004184722900390625,0.011227607727050781
eval12,emotion,20,18,0.022064208984375,0.030922532081604004
eval12,emotion,20,19,0.014039993286132812,0.0073604583740234375
eval12,emotion,20,20,-0.010633468627929688,-0.013200998306274414
eval12,emotion,27,1,1.4518966674804688,3.842536449432373
eval12,emotion,27,2,1.277557373046875,1.4708023071289062
eval12,emotion,27,3,0.09000396728515625,0.2677593231201172
eval12,emotion,27,4,0.7448654174804688,0.5996475219726562
eval12,emotion,27,5,1.4529190063476562,-0.008908987045288086
eval12,emotion,27,6,-1.5139312744140625,-0.005993843078613281
eval12,emotion,27,7,-0.050289154052734375,0.013090133666992188
eval12,emotion,27,8,0.00324249267578125,-0.009636640548706055
eval12,emotion,27,9,-0.21007537841796875,-0.2334747314453125
eval12,emotion,27,10,0.07677459716796875,0.09793663024902344
eval12,emotion,27,11,-0.37683868408203125,-0.1962273120880127
eval12,emotion,27,12,0.333343505859375,0.08559989929199219
eval12,emotion,27,13,1.079925537109375,-0.14620590209960938
eval12,emotion,27,14,0.41791534423828125,0.3864555358886719
eval12,emotion,27,15,0.4417724609375,0.26224231719970703
eval12,emotion,27,16,-0.2540283203125,-0.17175674438476562
eval12,emotion,27,17,-0.121978759765625,-0.17522811889648438
eval12,emotion,27,18,0.406768798828125,0.17174530029296875
eval12,emotion,27,19,-0.12993240356445312,0.15931940078735352
eval12,emotion,27,20,0.15528488159179688,-0.016902685165405273
eval12,persona,20,1,1.0218124389648438,0.4476480484008789
eval12,persona,20,2,0.25899505615234375,0.11858654022216797
eval12,persona,20,3,0.06388473510742188,-0.00010776519775390625
eval12,persona,20,4,0.04231452941894531,-0.002002716064453125
eval12,persona,20,5,0.08732414245605469,0.02946329116821289
