question_id,condition,layer,delta_sycophancy_projection,delta_emotion_projection
eval14,emotion_orthogonal_matched,24,0.5321769714355469,10.598777770996094
eval14,emotion_orthogonal_matched,25,0.6923465728759766,10.57836627960205
eval14,emotion_orthogonal_matched,26,0.5453948974609375,11.250936508178711
eval14,emotion_orthogonal_matched,27,1.0932235717773438,12.080526351928711
eval14,random_control,20,0.39067840576171875,0.18241024017333984
eval14,random_control,21,0.5760927200317383,0.20982027053833008
eval14,random_control,22,0.4794778823852539,0.1778658628463745
eval14,random_control,23,0.7684965133666992,0.09880471229553223
eval14,random_control,24,0.7919435501098633,0.14036321640014648
eval14,random_control,25,0.8955230712890625,0.17757940292358398
eval14,random_control,26,0.7845840454101562,0.12010765075683594
eval14,random_control,27,0.4546089172363281,0.6009674072265625
eval15,emotion_positive,20,3.3694636821746826,11.15790319442749
eval15,emotion_positive,21,3.6783413887023926,11.144742965698242
eval15,emotion_positive,22,3.883812427520752,11.136137962341309
eval15,emotion_positive,23,4.722621440887451,11.545900344848633
eval15,emotion_positive,24,5.11985969543457,12.013298034667969
eval15,emotion_positive,25,5.760870933532715,12.467202186584473
eval15,emotion_positive,26,6.183221817016602,13.48382568359375
eval15,emotion_positive,27,8.580894470214844,15.182572364807129
eval15,emotion_orthogonal,20,0.1132049560546875,10.201714992523193
eval15,emotion_orthogonal,21,0.1986527442932129,10.172597885131836
eval15,emotion_orthogonal,22,0.25426530838012695,10.194258689880371
eval15,emotion_orthogonal,23,0.7112007141113281,10.460784912109375
eval15,emotion_orthogonal,24,0.7758913040161133,10.892019271850586
eval15,emotion_orthogonal,25,0.9644813537597656,11.183316230773926
eval15,emotion_orthogonal,26,1.0640134811401367,12.170722961425781
eval15,emotion_orthogonal,27,1.724324107170105,12.494311332702637
eval15,emotion_orthogonal_matched,20,0.12438488006591797,10.601643085479736
eval15,emotion_orthogonal_matched,21,0.21798086166381836,10.566722869873047
eval15,emotion_orthogonal_matched,22,0.2780036926269531,10.586079597473145
eval15,emotion_orthogonal_matched,23,0.743647575378418,10.866157531738281
eval15,emotion_orthogonal_matched,24,0.8088407516479492,11.317787170410156
eval15,emotion_orthogonal_matched,25,0.9991054534912109,11.623488426208496
eval15,emotion_orthogonal_matched,26,1.103388786315918,12.660545349121094
eval15,emotion_orthogonal_matched,27,1.816715955734253,12.983756065368652
eval15,random_control,20,0.3095207214355469,0.08437204360961914
eval15,random_control,21,0.46852636337280273,0.1333003044128418
eval15,random_control,22,0.34540605545043945,0.07519054412841797
eval15,random_control,23,0.6765842437744141,-0.008452415466308594
eval15,random_control,24,0.7485370635986328,0.045197486877441406
eval15,random_control,25,0.794804573059082,0.10823535919189453
eval15,random_control,26,0.8692026138305664,0.09057807922363281
eval15,random_control,27,0.38514983654022217,0.4107050895690918
eval16,emotion_positive,20,3.400053024291992,11.419806957244873
eval16,emotion_positive,21,3.743192672729492,11.715072631835938
eval16,emotion_positive,22,4.274984359741211,12.020755767822266
eval16,emotion_positive,23,4.886892318725586,12.50064468383789
eval16,emotion_positive,24,5.107524871826172,13.096084594726562
eval16,emotion_positive,25,5.844234466552734,13.959278106689453
eval16,emotion_positive,26,6.131969451904297,15.283683776855469
eval16,emotion_positive,27,9.119590759277344,16.51516056060791
eval16,emotion_orthogonal,20,-0.034676551818847656,10.373532772064209
eval16,emotion_orthogonal,21,-0.07515525817871094,10.566314697265625
eval16,emotion_orthogonal,22,0.14739990234375,10.78297233581543
eval16,emotion_orthogonal,23,0.29018402099609375,11.001447677612305
eval16,emotion_orthogonal,24,0.14772796630859375,11.489763259887695
eval16,emotion_orthogonal,25,0.3051109313964844,12.011512756347656
eval16,emotion_orthogonal,26,0.19511985778808594,13.249134063720703
eval16,emotion_orthogonal,27,0.8779830932617188,12.496371269226074
eval16,emotion_orthogonal_matched,20,-0.03963661193847656,10.77666425704956
eval16,emotion_orthogonal_matched,21,-0.0876913070678711,10.971181869506836
eval16,emotion_orthogonal_matched,22,0.14603042602539062,11.190301895141602
eval16,emotion_orthogonal_matched,23,0.2786121368408203,11.416875839233398
eval16,emotion_orthogonal_matched,24,0.14222145080566406,11.92355728149414
eval16,emotion_orthogonal_matched,25,0.3024559020996094,12.46712875366211
eval16,emotion_orthogonal_matched,26,0.17461013793945312,13.75699234008789
eval16,emotion_orthogonal_matched,27,0.8721466064453125,12.943537712097168
eval16,random_control,20,0.22832393646240234,-0.05478954315185547
eval16,random_control,21,0.3366546630859375,0.03793048858642578
eval16,random_control,22,0.20497512817382812,0.010221481323242188
eval16,random_control,23,0.47208404541015625,-0.1330718994140625
eval16,random_control,24,0.34656333923339844,-0.12382888793945312
eval16,random_control,25,0.44390106201171875,-0.03733062744140625
eval16,random_control,26,0.5037384033203125,-0.031558990478515625
eval16,random_control,27,1.0646743774414062,0.3798398971557617
eval17,emotion_positive,20,3.472867012023926,11.495882987976074
eval17,emotion_positive,21,3.8280043601989746,11.577419996261597
eval17,emotion_positive,22,4.167388439178467,11.720296382904053
eval17,emotion_positive,23,5.041022300720215,12.18772840499878
eval17,emotion_positive,24,5.5692667961120605,12.781099319458008
eval17,emotion_positive,25,6.286123275756836,13.208216667175293
eval17,emotion_positive,26,6.864958763122559,14.442865371704102
eval17,emotion_positive,27,9.354707717895508,16.10777473449707
eval17,emotion_orthogonal,20,0.12289857864379883,10.46747875213623
eval17,emotion_orthogonal,21,0.1541118621826172,10.522324323654175
eval17,emotion_orthogonal,22,0.2773427963256836,10.621245861053467
eval17,emotion_orthogonal,23,0.6596808433532715,10.828099727630615
eval17,emotion_orthogonal,24,0.7885727882385254,11.307352066040039
eval17,emotion_orthogonal,25,1.0138511657714844,11.526698112487793
eval17,emotion_orthogonal,26,1.2256078720092773,12.65825080871582
eval17,emotion_orthogonal,27,2.4504318237304688,12.941650390625
eval17,emotion_orthogonal_matched,20,0.13169574737548828,10.882917404174805
eval17,emotion_orthogonal_matched,21,0.16455316543579102,10.935016393661499
eval17,emotion_orthogonal_matched,22,0.3011360168457031,11.039361476898193
eval17,emotion_orthogonal_matched,23,0.6976313591003418,11.25839376449585
eval17,emotion_orthogonal_matched,24,0.8226418495178223,11.756696701049805
eval17,emotion_orthogonal_matched,25,1.0531415939331055,11.989420890808105
eval17,emotion_orthogonal_matched,26,1.2778387069702148,13.160341262817383
eval17,emotion_orthogonal_matched,27,2.593707799911499,13.455525398254395
eval17,random_control,20,0.3015604019165039,-0.021137714385986328
eval17,random_control,21,0.3769211769104004,0.0077512264251708984
eval17,random_control,22,0.3109712600708008,0.044963836669921875
eval17,random_control,23,0.5784692764282227,-0.08471488952636719
eval17,random_control,24,0.5931267738342285,-0.10760688781738281
eval17,random_control,25,0.6823387145996094,-0.02052021026611328
eval17,random_control,26,0.7004928588867188,0.0044097900390625
eval17,random_control,27,0.6539525985717773,0.37430381774902344
eval18,emotion_positive,20,3.359661817550659,10.998487114906311
eval18,emotion_positive,21,3.426880359649658,10.735517024993896
eval18,emotion_positive,22,3.4900081157684326,10.783217430114746
eval18,emotion_positive,23,4.204537868499756,11.204495906829834
eval18,emotion_positive,24,4.48699951171875,11.5596923828125
eval18,emotion_positive,25,4.987998962402344,11.764322280883789
eval18,emotion_positive,26,5.153475761413574,12.698026657104492
eval18,emotion_positive,27,6.380739212036133,13.189279556274414
eval18,emotion_orthogonal,20,0.11139392852783203,10.070701241493225
eval18,emotion_orthogonal,21,-0.08707714080810547,9.800990581512451
eval18,emotion_orthogonal,22,-0.13722467422485352,9.869397163391113
eval18,emotion_orthogonal,23,0.1519794464111328,10.098987102508545
eval18,emotion_orthogonal,24,0.14938664436340332,10.410486221313477
eval18,emotion_orthogonal,25,0.2605171203613281,10.466085433959961
eval18,emotion_orthogonal,26,0.2318134307861328,11.380334854125977
eval18,emotion_orthogonal,27,0.33141279220581055,10.589263916015625
eval18,emotion_orthogonal_matched,20,0.12236595153808594,10.46638834476471
eval18,emotion_orthogonal_matched,21,-0.08545255661010742,10.184157848358154
eval18,emotion_orthogonal_matched,22,-0.13596343994140625,10.255499839782715
eval18,emotion_orthogonal_matched,23,0.1666116714477539,10.495797634124756
eval18,emotion_orthogonal_matched,24,0.15710067749023438,10.823719024658203
eval18,emotion_orthogonal_matched,25,0.27434301376342773,10.881025314331055
eval18,emotion_orthogonal_matched,26,0.2405071258544922,11.841714859008789
eval18,emotion_orthogonal_matched,27,0.2804241180419922,10.992818832397461
eval18,random_control,20,0.3031907081604004,0.07108497619628906
eval18,random_control,21,0.3362770080566406,0.10242271423339844
eval18,random_control,22,0.20862984657287598,0.15789222717285156
eval18,random_control,23,0.40572166442871094,0.022542476654052734
eval18,random_control,24,0.4897935390472412,0.04234886169433594
eval18,random_control,25,0.6145768165588379,0.05672645568847656
eval18,random_control,26,0.4917306900024414,0.08489799499511719
eval18,random_control,27,0.23749470710754395,0.24662399291992188
eval19,emotion_positive,20,3.4332516193389893,11.144795656204224
eval19,emotion_positive,21,3.607211112976074,11.10437560081482
eval19,emotion_positive,22,3.8603949546813965,11.200450420379639
eval19,emotion_positive,23,4.520862579345703,11.463995933532715
eval19,emotion_positive,24,4.884650707244873,11.906352043151855
eval19,emotion_positive,25,5.529436111450195,12.373046875
eval19,emotion_positive,26,5.771349906921387,13.240966796875
eval19,emotion_positive,27,8.967663764953613,15.435276985168457
eval19,emotion_orthogonal,20,0.1945655345916748,10.228816270828247
eval19,emotion_orthogonal,21,0.14019012451171875,10.17794680595398
eval19,emotion_orthogonal,22,0.22478628158569336,10.292232036590576
eval19,emotion_orthogonal,23,0.5382137298583984,10.425773620605469
eval19,emotion_orthogonal,24,0.5982780456542969,10.846774101257324
eval19,emotion_orthogonal,25,0.7844076156616211,11.171234130859375
eval19,emotion_orthogonal,26,0.7053318023681641,12.053363800048828
eval19,emotion_orthogonal,27,1.7952184677124023,12.550676345825195
eval19,emotion_orthogonal_matched,20,0.20704936981201172,10.626765489578247
eval19,emotion_orthogonal_matched,21,0.14617633819580078,10.57161021232605
eval19,emotion_orthogonal_matched,22,0.23249006271362305,10.690087795257568
eval19,emotion_orthogonal_matched,23,0.5547833442687988,10.82972240447998
eval19,emotion_orthogonal_matched,24,0.6144390106201172,11.276213645935059
eval19,emotion_orthogonal_matched,25,0.8084163665771484,11.612377166748047
eval19,emotion_orthogonal_matched,26,0.7436814308166504,12.51663589477539
eval19,emotion_orthogonal_matched,27,1.874619483947754,13.06438159942627
eval19,random_control,20,0.32975125312805176,0.024758577346801758
eval19,random_control,21,0.39420318603515625,0.006639003753662109
eval19,random_control,22,0.25973987579345703,0.0003247261047363281
eval19,random_control,23,0.547544002532959,-0.11665534973144531
eval19,random_control,24,0.6136279106140137,-0.11387014389038086
eval19,random_control,25,0.6859240531921387,-0.06167125701904297
eval19,random_control,26,0.5925540924072266,-0.09347915649414062
eval19,random_control,27,0.42105960845947266,0.31195545196533203
eval20,emotion_positive,20,3.197385787963867,10.908213376998901
eval20,emotion_positive,21,3.335240364074707,10.581312656402588
eval20,emotion_positive,22,3.4354496002197266,10.627663612365723
eval20,emotion_positive,23,4.219974517822266,11.011300802230835
eval20,emotion_positive,24,4.598649978637695,11.397648811340332
eval20,emotion_positive,25,5.0758209228515625,11.59800386428833
eval20,emotion_positive,26,5.137775421142578,12.366805076599121
eval20,emotion_positive,27,7.546043395996094,13.875778198242188
eval20,emotion_orthogonal,20,0.05985450744628906,10.034417390823364
eval20,emotion_orthogonal,21,0.03570556640625,9.727458000183105
eval20,emotion_orthogonal,22,0.04680061340332031,9.792899131774902
eval20,emotion_orthogonal,23,0.44277381896972656,10.025602102279663
eval20,emotion_orthogonal,24,0.563654899597168,10.394875526428223
eval20,emotion_orthogonal,25,0.6710853576660156,10.49729299545288
eval20,emotion_orthogonal,26,0.5238895416259766,11.23937702178955
eval20,emotion_orthogonal,27,1.454965591430664,11.511001586914062
eval20,emotion_orthogonal_matched,20,0.06595897674560547,10.435196161270142
eval20,emotion_orthogonal_matched,21,0.03981971740722656,10.117578029632568
eval20,emotion_orthogonal_matched,22,0.05511665344238281,10.184869766235352
eval20,emotion_orthogonal_matched,23,0.47252464294433594,10.431936025619507
eval20,emotion_orthogonal_matched,24,0.5984420776367188,10.817930221557617
eval20,emotion_orthogonal_matched,25,0.7086086273193359,10.926167964935303
eval20,emotion_orthogonal_matched,26,0.5669288635253906,11.712372779846191
eval20,emotion_orthogonal_matched,27,1.5779457092285156,11.95315170288086
eval20,random_control,20,0.3080883026123047,0.08730053901672363
eval20,random_control,21,0.49480628967285156,0.11625432968139648
eval20,random_control,22,0.40573978424072266,0.15150630474090576
eval20,random_control,23,0.6790933609008789,0.018221616744995117
eval20,random_control,24,0.6247348785400391,0.008170008659362793
eval20,random_control,25,0.6987485885620117,0.10661506652832031
eval20,random_control,26,0.5776824951171875,0.043853759765625
eval20,random_control,27,0.5528850555419922,0.348541259765625
