question_id,intervention,measurement_layer,distance,delta_persona_projection,delta_emotion_projection
eval12,emotion,39,6,0.48302459716796875,-0.24089813232421875
eval12,emotion,39,7,1.5203590393066406,1.2455520629882812
eval12,emotion,39,8,1.277872085571289,0.6997299194335938
eval12,emotion,39,9,-0.38303375244140625,0.48227691650390625
eval12,emotion,39,10,1.182577133178711,1.3250083923339844
eval12,emotion,39,11,0.3706350326538086,-0.213623046875
eval12,emotion,39,12,0.589691162109375,-0.06806182861328125
eval12,emotion,39,13,0.1589813232421875,0.21271896362304688
eval12,emotion,39,14,0.937530517578125,0.5130767822265625
eval12,emotion,39,15,-0.8869705200195312,0.2510948181152344
eval12,emotion,39,16,-0.123779296875,1.3636283874511719
eval12,emotion,39,17,-0.5355224609375,0.0467987060546875
eval12,emotion,39,18,-1.2327117919921875,0.5345001220703125
eval12,emotion,39,19,0.3244781494140625,1.695953369140625
eval12,emotion,39,20,0.483154296875,0.8524627685546875
eval12,persona,22,1,0.031651973724365234,0.01330423355102539
eval12,persona,22,2,0.021785736083984375,0.003755331039428711
eval12,persona,22,3,0.0036668777465820312,2.8312206268310547e-05
eval12,persona,22,4,0.005694031715393066,0.002971649169921875
eval12,persona,22,5,0.0027294158935546875,0.0023900270462036133
eval12,persona,22,6,0.015387296676635742,0.0056951045989990234
eval12,persona,22,7,0.012626171112060547,0.00547027587890625
eval12,persona,22,8,0.007831096649169922,0.003422260284423828
eval12,persona,22,9,0.002901911735534668,0.0031316280364990234
eval12,persona,22,10,0.0020638704299926758,0.0008434057235717773
eval12,persona,22,11,-0.011629343032836914,-0.0021224021911621094
eval12,persona,22,12,0.006552219390869141,-0.0024640560150146484
eval12,persona,22,13,0.004413127899169922,0.0007576942443847656
eval12,persona,22,14,0.000362396240234375,-0.0023047924041748047
eval12,persona,22,15,-0.0008263587951660156,0.0020248889923095703
eval12,persona,22,16,-0.0028209686279296875,-0.00445246696472168
eval12,persona,22,17,0.0009694099426269531,0.0007145404815673828
eval12,persona,22,18,0.00269317626953125,0.0027132034301757812
eval12,persona,22,19,-8.487701416015625e-05,-0.0016283988952636719
eval12,persona,22,20,-0.0007839202880859375,0.0008554458618164062
eval12,persona,39,1,9.268707275390625,-0.4903583526611328
eval12,persona,39,2,8.8411865234375,1.9772472381591797
eval12,persona,39,3,1.9639472961425781,0.41297340393066406
eval12,persona,39,4,-0.007060050964355469,-0.18082332611083984
eval12,persona,39,5,0.1163330078125,0.037609100341796875
eval12,persona,39,6,1.176910400390625,-0.5575351715087891
eval12,persona,39,7,4.379657745361328,0.7146072387695312
eval12,persona,39,8,1.1306629180908203,0.0716400146484375
eval12,persona,39,9,2.265085220336914,1.437591552734375
eval12,persona,39,10,1.7182369232177734,0.11026191711425781
eval12,persona,39,11,1.5511341094970703,-1.0107879638671875
eval12,persona,39,12,0.18377685546875,0.2017669677734375
eval12,persona,39,13,0.5061492919921875,-0.054279327392578125
eval12,persona,39,14,0.121063232421875,0.16593170166015625
eval12,persona,39,15,0.36302947998046875,0.31375885009765625
eval12,persona,39,16,0.176788330078125,-0.3966522216796875
eval12,persona,39,17,-1.2751312255859375,-0.6263427734375
eval12,persona,39,18,0.4205169677734375,0.8350982666015625
eval12,persona,39,19,-0.081329345703125,0.97857666015625
eval12,persona,39,20,0.836883544921875,1.407135009765625
eval13,emotion,22,1,-0.005403757095336914,-0.005195498466491699
eval13,emotion,22,2,0.0018055438995361328,0.0019132792949676514
eval13,emotion,22,3,-0.0023725032806396484,-0.004915714263916016
eval13,emotion,22,4,-0.001455068588256836,0.0005986690521240234
eval13,emotion,22,5,-0.001634061336517334,0.0010907799005508423
eval13,emotion,22,6,-0.0030326247215270996,0.0023117363452911377
eval13,emotion,22,7,0.0010794997215270996,-0.0007085204124450684
eval13,emotion,22,8,0.001363515853881836,0.0020148754119873047
eval13,emotion,22,9,0.0008287429809570312,0.0026731491088867188
eval13,emotion,22,10,0.002780437469482422,0.006051301956176758
eval13,emotion,22,11,-0.00102996826171875,-0.0006821751594543457
eval13,emotion,22,12,-0.0020470619201660156,-0.002923727035522461
eval13,emotion,22,13,0.0020666122436523438,0.0012478828430175781
eval13,emotion,22,14,-0.0022123754024505615,-0.0005373656749725342
eval13,emotion,22,15,0.0009789466857910156,0.00561368465423584
eval13,emotion,22,16,-0.0008327364921569824,-0.0026218295097351074
eval13,emotion,22,17,-0.0035071969032287598,-0.0026065707206726074
eval13,emotion,22,18,0.0001602768898010254,-0.0022942721843719482
eval13,emotion,22,19,-0.000919044017791748,0.0017612874507904053
eval13,emotion,22,20,0.0010110437870025635,0.0012441277503967285
eval13,emotion,39,1,3.181396484375,4.978939056396484
eval13,emotion,39,2,0.6260643005371094,0.5518112182617188
eval13,emotion,39,3,-0.9345703125,-0.7933311462402344
eval13,emotion,39,4,-0.2007312774658203,-0.45648956298828125
eval13,emotion,39,5,-1.2392349243164062,-0.05864524841308594
eval13,emotion,39,6,-1.3227300643920898,0.4385547637939453
eval13,emotion,39,7,0.180267333984375,0.2787055969238281
eval13,emotion,39,8,-0.4331512451171875,0.15384483337402344
eval13,emotion,39,9,0.93499755859375,0.5715961456298828
eval13,emotion,39,10,-0.15940093994140625,0.7893867492675781
eval13,emotion,39,11,-0.6805572509765625,-0.1894073486328125
eval13,emotion,39,12,-0.44818973541259766,-0.026057004928588867
eval13,emotion,39,13,0.3939208984375,0.8350868225097656
eval13,emotion,39,14,0.1355915069580078,0.25691890716552734
eval13,emotion,39,15,0.5030059814453125,1.0945663452148438
eval13,emotion,39,16,0.1243438720703125,0.7135505676269531
eval13,emotion,39,17,-0.7433872222900391,0.3606681823730469
eval13,emotion,39,18,-0.7096490859985352,0.6831779479980469
eval13,emotion,39,19,1.2451591491699219,1.927947998046875
eval13,emotion,39,20,0.414306640625,0.5175132751464844
eval13,persona,22,1,-0.0030965805053710938,-0.005796253681182861
eval13,persona,22,2,0.011186301708221436,-8.949637413024902e-05
eval13,persona,22,3,0.0007460117340087891,-0.0037255287170410156
eval13,persona,22,4,-0.0014858245849609375,-0.0028806328773498535
eval13,persona,22,5,0.0011581778526306152,0.0007600486278533936
eval13,persona,22,6,0.004244387149810791,0.0015159845352172852
eval13,persona,22,7,0.0012643933296203613,0.00010645389556884766
eval13,persona,22,8,0.009374380111694336,0.0011785030364990234
eval13,persona,22,9,0.004651069641113281,4.482269287109375e-05
eval13,persona,22,10,0.004078388214111328,0.0018687248229980469
eval13,persona,22,11,-4.363059997558594e-05,0.0015261173248291016
eval13,persona,22,12,-0.0018917322158813477,-0.0020592212677001953
eval13,persona,22,13,0.0055027008056640625,0.00013363361358642578
eval13,persona,22,14,0.00223580002784729,-0.003344103693962097
eval13,persona,22,15,0.021839559078216553,0.0038012266159057617
eval13,persona,22,16,0.0006021261215209961,-0.004263818264007568
eval13,persona,22,17,-0.0014327764511108398,-0.0019138753414154053
eval13,persona,22,18,0.0020932555198669434,-0.002423331141471863
eval13,persona,22,19,0.0018399953842163086,0.0007092654705047607
eval13,persona,22,20,-0.00042413175106048584,-0.0017230510711669922
eval13,persona,39,1,6.828887939453125,3.028789520263672
eval13,persona,39,2,1.212127685546875,0.0824432373046875
eval13,persona,39,3,0.04524993896484375,-0.47884368896484375
eval13,persona,39,4,-0.18610382080078125,-0.7130370140075684
eval13,persona,39,5,-1.4211273193359375,-0.5915260314941406
eval13,persona,39,6,0.2611422538757324,0.003692626953125
eval13,persona,39,7,0.4967918395996094,0.2849454879760742
eval13,persona,39,8,1.0345916748046875,0.1991424560546875
eval13,persona,39,9,1.0734710693359375,0.1678905487060547
eval13,persona,39,10,1.29144287109375,1.4711723327636719
eval13,persona,39,11,-0.5820159912109375,0.06776809692382812
eval13,persona,39,12,-0.05476236343383789,-0.02712845802307129
eval13,persona,39,13,1.2882957458496094,0.9938774108886719
eval13,persona,39,14,1.4254837036132812,0.1897115707397461
eval13,persona,39,15,0.6569290161132812,0.055324554443359375
eval13,persona,39,16,-0.49908447265625,-0.11991119384765625
eval13,persona,39,17,-0.13310623168945312,-0.28607177734375
eval13,persona,39,18,-0.048722267150878906,-0.12776947021484375
eval13,persona,39,19,0.20602035522460938,0.4614067077636719
eval13,persona,39,20,0.34841156005859375,-0.09424018859863281
eval14,emotion,22,1,-0.005132794380187988,-0.008265435695648193
eval14,emotion,22,2,-0.005244851112365723,-0.008602261543273926
eval14,emotion,22,3,-0.0012249946594238281,-0.002972841262817383
eval14,emotion,22,4,-0.004166364669799805,0.0051479339599609375
eval14,emotion,22,5,-0.0002560615539550781,5.817413330078125e-05
eval14,emotion,22,6,-0.0004153251647949219,0.0020868778228759766
eval14,emotion,22,7,-0.0006785392761230469,0.0014841556549072266
eval14,emotion,22,8,0.0002346038818359375,0.0012778043746948242
eval14,emotion,22,9,0.0024552345275878906,0.0025424957275390625
eval14,emotion,22,10,0.0017995834350585938,-0.0006418228149414062
eval14,emotion,22,11,0.0011870861053466797,0.0014429092407226562
eval14,emotion,22,12,0.00039768218994140625,-0.00010013580322265625
eval14,emotion,22,13,-0.004991769790649414,-0.005324304103851318
eval14,emotion,22,14,-0.001074671745300293,-0.0002922266721725464
eval14,emotion,22,15,-0.0012559294700622559,0.0007750988006591797
eval14,emotion,22,16,0.005085289478302002,0.0029740333557128906
eval14,emotion,22,17,-0.0021575838327407837,0.0015599727630615234
eval14,emotion,22,18,0.0015411972999572754,0.0017538070678710938
eval14,emotion,22,19,-0.0003058910369873047,0.0008709430694580078
eval14,emotion,22,20,-0.0008400380611419678,-0.0003349781036376953
eval14,emotion,39,1,0.998016357421875,2.98919677734375
eval14,emotion,39,2,-0.10592269897460938,0.2229156494140625
eval14,emotion,39,3,-1.1710948944091797,-0.5193099975585938
eval14,emotion,39,4,-1.952667236328125,-0.06364202499389648
eval14,emotion,39,5,0.4076080322265625,-0.22867965698242188
eval14,emotion,39,6,0.17430877685546875,0.0955963134765625
eval14,emotion,39,7,0.47175025939941406,-1.1497573852539062
eval14,emotion,39,8,-0.2921180725097656,-0.24431991577148438
eval14,emotion,39,9,-0.5956611633300781,0.39385414123535156
eval14,emotion,39,10,-0.2590599060058594,-0.9853811264038086
eval14,emotion,39,11,-0.5642719268798828,-0.3668861389160156
eval14,emotion,39,12,-0.8049392700195312,-0.37656402587890625
eval14,emotion,39,13,0.39015960693359375,0.15270233154296875
eval14,emotion,39,14,0.6105880737304688,0.4540252685546875
eval14,emotion,39,15,0.5222530364990234,0.5810356140136719
eval14,emotion,39,16,-1.2773284912109375,0.6891002655029297
eval14,emotion,39,17,-0.1502361297607422,-0.2645149230957031
eval14,emotion,39,18,-0.2515411376953125,0.6080055236816406
eval14,emotion,39,19,-0.6997604370117188,0.47078895568847656
eval14,emotion,39,20,0.36068296432495117,0.6635284423828125
eval14,persona,22,1,-0.006246805191040039,-0.0054582953453063965
eval14,persona,22,2,-0.001860499382019043,-0.004181265830993652
eval14,persona,22,3,0.0019297599792480469,-0.0014431476593017578
eval14,persona,22,4,0.0039577484130859375,0.0015690326690673828
eval14,persona,22,5,0.003923892974853516,5.340576171875e-05
eval14,persona,22,6,-0.0013284683227539062,-0.0005824565887451172
eval14,persona,22,7,0.002841949462890625,0.0009047985076904297
eval14,persona,22,8,0.002609729766845703,0.0009047985076904297
eval14,persona,22,9,0.005639791488647461,0.0014569759368896484
eval14,persona,22,10,0.0014660358428955078,0.0006818771362304688
eval14,persona,22,11,0.0009908676147460938,-0.0001633167266845703
eval14,persona,22,12,0.0024046897888183594,-0.0004943609237670898
eval14,persona,22,13,-0.002038240432739258,-0.0034936368465423584
eval14,persona,22,14,-0.0013203620910644531,-0.00011016428470611572
eval14,persona,22,15,0.002038121223449707,0.0009326338768005371
eval14,persona,22,16,0.009458869695663452,0.002962470054626465
eval14,persona,22,17,0.003284156322479248,1.2278556823730469e-05
eval14,persona,22,18,0.0009681582450866699,0.00037550926208496094
eval14,persona,22,19,0.0006278157234191895,0.0005285739898681641
eval14,persona,22,20,-0.0006625354290008545,-0.0005804300308227539
eval14,persona,39,1,2.98199462890625,0.01165771484375
eval14,persona,39,2,0.40232086181640625,-0.521270751953125
eval14,persona,39,3,-0.8919906616210938,-0.2622528076171875
eval14,persona,39,4,0.428070068359375,-0.46742677688598633
eval14,persona,39,5,-0.3928070068359375,0.09584903717041016
eval14,persona,39,6,0.2746124267578125,0.10259532928466797
eval14,persona,39,7,-0.013338088989257812,-1.1152763366699219
eval14,persona,39,8,0.15341949462890625,0.3575572967529297
eval14,persona,39,9,-0.2899665832519531,0.6083164215087891
eval14,persona,39,10,-0.9804267883300781,-0.4451150894165039
eval14,persona,39,11,1.1408405303955078,0.21968650817871094
eval14,persona,39,12,-1.0410537719726562,0.10040283203125
eval14,persona,39,13,0.723297119140625,0.0705108642578125
eval14,persona,39,14,0.4586181640625,0.23552322387695312
eval14,persona,39,15,0.44559669494628906,0.8150920867919922
eval14,persona,39,16,0.0046539306640625,-0.22313308715820312
eval14,persona,39,17,-0.21490097045898438,0.18453216552734375
eval14,persona,39,18,0.27568817138671875,0.77789306640625
eval14,persona,39,19,-0.02964019775390625,0.22154998779296875
eval14,persona,39,20,0.8261804580688477,0.3485076427459717
eval15,emotion,22,1,0.02364969253540039,0.07857286930084229
eval15,emotion,22,2,0.03171825408935547,0.060571908950805664
eval15,emotion,22,3,0.011953353881835938,0.03163290023803711
eval15,emotion,22,4,0.004916667938232422,0.012387275695800781
eval15,emotion,22,5,0.0033664703369140625,0.011250495910644531
eval15,emotion,22,6,0.0014963150024414062,0.007538795471191406
eval15,emotion,22,7,0.0036368370056152344,0.007436513900756836
eval15,emotion,22,8,0.0030660629272460938,0.004287004470825195
eval15,emotion,22,9,0.00502467155456543,0.0035076141357421875
eval15,emotion,22,10,-4.38690185546875e-05,0.0011296272277832031
eval15,emotion,22,11,-0.0001220703125,0.007463216781616211
eval15,emotion,22,12,0.0024938583374023438,0.0073549747467041016
eval15,emotion,22,13,0.006636619567871094,0.013592243194580078
eval15,emotion,22,14,0.0033986568450927734,0.005916595458984375
eval15,emotion,22,15,0.00031006336212158203,-0.0012602806091308594
eval15,emotion,22,16,-0.0021603479981422424,-0.0001857280731201172
eval15,emotion,22,17,-0.0019344091415405273,-0.002676844596862793
eval15,emotion,22,18,-0.00022900104522705078,0.0003859996795654297
eval15,emotion,22,19,0.0003751516342163086,0.00013756752014160156
eval15,emotion,22,20,0.003739595413208008,0.00673365592956543
eval15,emotion,39,1,5.792755126953125,4.959451675415039
eval15,emotion,39,2,2.8754425048828125,3.1794967651367188
eval15,emotion,39,3,0.8198394775390625,2.571239471435547
eval15,emotion,39,4,1.57611083984375,2.8334007263183594
eval15,emotion,39,5,2.037384033203125,1.6871719360351562
eval15,emotion,39,6,1.0387115478515625,2.065216064453125
eval15,emotion,39,7,-0.03031158447265625,1.3389034271240234
eval15,emotion,39,8,-0.3944416046142578,0.7076988220214844
eval15,emotion,39,9,0.6114616394042969,-0.3061389923095703
eval15,emotion,39,10,-0.41634464263916016,-0.4439811706542969
eval15,emotion,39,11,-0.08179473876953125,1.1581878662109375
eval15,emotion,39,12,0.2651195526123047,1.6572608947753906
eval15,emotion,39,13,1.1570205688476562,2.4561614990234375
eval15,emotion,39,14,1.1529998779296875,0.8146629333496094
eval15,emotion,39,15,-1.3695697784423828,0.98992919921875
eval15,emotion,39,16,0.38481712341308594,0.5946426391601562
eval15,emotion,39,17,-1.8416709899902344,0.49187660217285156
eval15,emotion,39,18,0.44283008575439453,1.0090656280517578
eval15,emotion,39,19,-0.6448268890380859,1.7636137008666992
eval15,emotion,39,20,0.6520748138427734,1.7671585083007812
eval15,persona,22,1,0.11710834503173828,0.03847813606262207
eval15,persona,22,2,0.11249637603759766,0.03094029426574707
eval15,persona,22,3,0.0683755874633789,0.012871265411376953
eval15,persona,22,4,0.018423080444335938,-0.0006055831909179688
eval15,persona,22,5,0.018299102783203125,0.0038728713989257812
eval15,persona,22,6,0.015314102172851562,0.0033235549926757812
eval15,persona,22,7,0.008900642395019531,0.005396366119384766
eval15,persona,22,8,0.007195949554443359,0.001852273941040039
eval15,persona,22,9,0.006125688552856445,0.003005504608154297
eval15,persona,22,10,0.001871347427368164,0.0007932186126708984
eval15,persona,22,11,0.015130043029785156,0.007102012634277344
eval15,persona,22,12,0.016945362091064453,0.006268978118896484
eval15,persona,22,13,0.025882244110107422,0.007620811462402344
eval15,persona,22,14,0.01933908462524414,0.005447506904602051
eval15,persona,22,15,0.004472255706787109,-0.00039395689964294434
eval15,persona,22,16,0.002006940543651581,0.0007061958312988281
eval15,persona,22,17,0.001691579818725586,0.0006116628646850586
eval15,persona,22,18,0.0015121698379516602,-0.00019788742065429688
eval15,persona,22,19,0.000836491584777832,-0.0006098747253417969
eval15,persona,22,20,0.02242147922515869,0.011298775672912598
eval15,persona,39,1,17.517623901367188,0.16691970825195312
eval15,persona,39,2,7.220550537109375,2.4240493774414062
eval15,persona,39,3,4.031463623046875,0.9050788879394531
eval15,persona,39,4,1.97894287109375,-0.28208160400390625
eval15,persona,39,5,3.944366455078125,0.5030860900878906
eval15,persona,39,6,2.6732635498046875,0.646026611328125
eval15,persona,39,7,2.7024765014648438,0.5278892517089844
eval15,persona,39,8,1.8964157104492188,0.019378662109375
eval15,persona,39,9,3.180736541748047,-0.31592655181884766
eval15,persona,39,10,-0.3572559356689453,-0.6101608276367188
eval15,persona,39,11,2.8009719848632812,0.6269607543945312
eval15,persona,39,12,2.0408267974853516,0.4891090393066406
eval15,persona,39,13,5.149909973144531,2.9851837158203125
eval15,persona,39,14,1.0601043701171875,0.12372207641601562
eval15,persona,39,15,-0.069091796875,0.2542266845703125
eval15,persona,39,16,-0.1616058349609375,-0.1502079963684082
eval15,persona,39,17,0.22983932495117188,-0.813720703125
eval15,persona,39,18,1.512537956237793,1.0707178115844727
eval15,persona,39,19,1.0839366912841797,1.2523307800292969
eval15,persona,39,20,1.7873191833496094,1.6562461853027344
eval16,emotion,22,1,0.08467483520507812,0.20009100437164307
eval16,emotion,22,2,0.009702682495117188,0.04007995128631592
eval16,emotion,22,3,-0.0059795379638671875,0.012266337871551514
eval16,emotion,22,4,0.003734111785888672,0.012145638465881348
eval16,emotion,22,5,-0.008722305297851562,-0.002271413803100586
eval16,emotion,22,6,-0.0035409927368164062,0.0017993450164794922
eval16,emotion,22,7,0.0009150505065917969,0.001946568489074707
eval16,emotion,22,8,-0.0019071102142333984,0.0007312297821044922
eval16,emotion,22,9,-0.0007836818695068359,0.003047764301300049
eval16,emotion,22,10,-0.0019893646240234375,0.0009883642196655273
eval16,emotion,22,11,-0.0015429258346557617,-0.001673281192779541
eval16,emotion,22,12,-0.0012438297271728516,0.003994405269622803
eval16,emotion,22,13,-0.0004858970642089844,-0.0004699230194091797
eval16,emotion,22,14,-0.00040602684020996094,0.0011519193649291992
eval16,emotion,22,15,-0.0007756948471069336,-0.0022726058959960938
eval16,emotion,22,16,-0.0006341934204101562,0.00012797117233276367
eval16,emotion,22,17,-0.0013027191162109375,-0.0006993710994720459
eval16,emotion,22,18,0.0036301612854003906,0.0006087422370910645
eval16,emotion,22,19,-0.001821279525756836,0.0007166266441345215
eval16,emotion,22,20,1.1920928955078125e-05,0.008064746856689453
eval16,emotion,39,1,5.6072998046875,8.181478500366211
eval16,emotion,39,2,4.0242156982421875,4.971263885498047
eval16,emotion,39,3,2.0669708251953125,2.989360809326172
eval16,emotion,39,4,2.109100341796875,1.8658218383789062
eval16,emotion,39,5,0.02213287353515625,0.8521232604980469
eval16,emotion,39,6,0.2799530029296875,0.9870758056640625
eval16,emotion,39,7,-0.8596858978271484,-0.6340789794921875
eval16,emotion,39,8,0.6021575927734375,0.6955490112304688
eval16,emotion,39,9,0.5435333251953125,0.4820709228515625
eval16,emotion,39,10,1.7774944305419922,0.00049591064453125
eval16,emotion,39,11,-0.27359724044799805,0.2336902618408203
eval16,emotion,39,12,0.35480499267578125,2.072998046875
eval16,emotion,39,13,-0.06600189208984375,-0.09377288818359375
eval16,emotion,39,14,0.8353099822998047,0.3822479248046875
eval16,emotion,39,15,-0.37119483947753906,-0.18812274932861328
eval16,emotion,39,16,-0.6927757263183594,0.596923828125
eval16,emotion,39,17,-0.2548837661743164,-0.2307891845703125
eval16,emotion,39,18,0.30220794677734375,-0.06972885131835938
eval16,emotion,39,19,-0.5288810729980469,-0.1127471923828125
eval16,emotion,39,20,1.014892578125,1.0846138000488281
eval16,persona,22,1,0.23717975616455078,0.08307743072509766
eval16,persona,22,2,0.0660715103149414,0.016629338264465332
eval16,persona,22,3,0.026857376098632812,0.004161417484283447
eval16,persona,22,4,0.025262832641601562,0.002942323684692383
eval16,persona,22,5,0.007848739624023438,0.0007141232490539551
eval16,persona,22,6,0.005932807922363281,0.00012546777725219727
eval16,persona,22,7,0.00439143180847168,0.0015962719917297363
eval16,persona,22,8,0.007750988006591797,0.0008809566497802734
eval16,persona,22,9,0.010221242904663086,0.0035605430603027344
eval16,persona,22,10,0.002913951873779297,0.0009603500366210938
eval16,persona,22,11,-0.0006047487258911133,-0.00019603967666625977
eval16,persona,22,12,0.013320446014404297,0.0013916492462158203
eval16,persona,22,13,0.0033578872680664062,0.0002435445785522461
eval16,persona,22,14,0.0011839866638183594,0.0009222030639648438
eval16,persona,22,15,0.00026345252990722656,-0.001722097396850586
eval16,persona,22,16,0.0021839141845703125,0.0008316636085510254
eval16,persona,22,17,-0.0014636516571044922,-0.0025832056999206543
eval16,persona,22,18,0.002876758575439453,-0.0012902617454528809
eval16,persona,22,19,0.011538028717041016,-0.00034624338150024414
eval16,persona,22,20,0.04161477088928223,0.0021805763244628906
eval16,persona,39,1,13.44805908203125,1.480386734008789
eval16,persona,39,2,6.436676025390625,1.5953598022460938
eval16,persona,39,3,5.2584381103515625,0.22121810913085938
eval16,persona,39,4,3.4825439453125,0.5411472320556641
eval16,persona,39,5,1.8471603393554688,0.5363349914550781
eval16,persona,39,6,2.35235595703125,0.8649826049804688
eval16,persona,39,7,0.6083965301513672,-0.7875442504882812
eval16,persona,39,8,0.9484710693359375,0.5369491577148438
eval16,persona,39,9,0.8316268920898438,0.25646209716796875
eval16,persona,39,10,1.9892139434814453,-1.7273635864257812
eval16,persona,39,11,-0.20846080780029297,0.23484039306640625
eval16,persona,39,12,1.2695426940917969,0.701934814453125
eval16,persona,39,13,0.643035888671875,0.2805328369140625
eval16,persona,39,14,1.6080341339111328,0.2583465576171875
eval16,persona,39,15,-0.11488533020019531,0.35355377197265625
eval16,persona,39,16,-0.20162582397460938,0.9460334777832031
eval16,persona,39,17,0.08781623840332031,0.0281829833984375
eval16,persona,39,18,2.2414588928222656,0.8534307479858398
eval16,persona,39,19,-0.028781890869140625,0.4514007568359375
eval16,persona,39,20,2.38348388671875,1.5961189270019531
eval17,emotion,22,1,0.07225751876831055,0.17456495761871338
eval17,emotion,22,2,0.027698993682861328,0.06497073173522949
eval17,emotion,22,3,0.003135204315185547,0.010665655136108398
eval17,emotion,22,4,0.0059452056884765625,0.014653563499450684
eval17,emotion,22,5,-0.004679203033447266,0.008037462830543518
eval17,emotion,22,6,0.003101825714111328,0.012214899063110352
eval17,emotion,22,7,5.626678466796875e-05,0.01000368595123291
eval17,emotion,22,8,0.002521514892578125,0.00717926025390625
eval17,emotion,22,9,0.0002808570861816406,-0.0012603402137756348
eval17,emotion,22,10,5.364418029785156e-05,0.003911033272743225
eval17,emotion,22,11,0.0002579689025878906,0.0020983517169952393
eval17,emotion,22,12,0.00018769502639770508,-7.18832015991211e-05
eval17,emotion,22,13,-0.0008072853088378906,0.010411262512207031
eval17,emotion,22,14,0.0008776187896728516,0.00354766845703125
eval17,emotion,22,15,0.005708217620849609,0.008139252662658691
eval17,emotion,22,16,0.0011081695556640625,0.005123496055603027
eval17,emotion,22,17,0.0002346038818359375,0.0010662078857421875
eval17,emotion,22,18,0.0005773305892944336,0.005637645721435547
eval17,emotion,22,19,0.00012493133544921875,0.0038802623748779297
eval17,emotion,22,20,0.000931859016418457,0.004372715950012207
eval17,emotion,39,1,6.757568359375,9.374933242797852
eval17,emotion,39,2,4.06494140625,3.71466064453125
eval17,emotion,39,3,2.424835205078125,1.6133613586425781
eval17,emotion,39,4,0.5429534912109375,1.7426767349243164
eval17,emotion,39,5,0.98992919921875,-0.5584907531738281
eval17,emotion,39,6,1.3062896728515625,1.3831958770751953
eval17,emotion,39,7,0.288299560546875,0.6685676574707031
eval17,emotion,39,8,-0.09993362426757812,1.8550872802734375
eval17,emotion,39,9,0.34925079345703125,0.4348297119140625
eval17,emotion,39,10,1.9220314025878906,1.1525211334228516
eval17,emotion,39,11,-0.364715576171875,0.32019615173339844
eval17,emotion,39,12,0.03399181365966797,0.573272705078125
eval17,emotion,39,13,2.0658493041992188,0.8505210876464844
eval17,emotion,39,14,0.6832847595214844,0.1397552490234375
eval17,emotion,39,15,0.9096603393554688,0.10997772216796875
eval17,emotion,39,16,0.21320724487304688,1.4136238098144531
eval17,emotion,39,17,-0.009496688842773438,0.7002449035644531
eval17,emotion,39,18,0.01190948486328125,0.13006973266601562
eval17,emotion,39,19,-0.04108428955078125,0.42375946044921875
eval17,emotion,39,20,0.2083873748779297,-0.04341888427734375
eval17,persona,22,1,0.24063444137573242,0.07058554887771606
eval17,persona,22,2,0.09157133102416992,0.027396440505981445
eval17,persona,22,3,0.013524532318115234,-0.0004578828811645508
eval17,persona,22,4,0.030187606811523438,0.0004444122314453125
eval17,persona,22,5,0.012418746948242188,0.005104333162307739
eval17,persona,22,6,0.019374370574951172,0.006960749626159668
eval17,persona,22,7,0.01641082763671875,0.009240508079528809
eval17,persona,22,8,0.011445283889770508,0.004380404949188232
eval17,persona,22,9,0.001668095588684082,-0.006300568580627441
eval17,persona,22,10,0.015413045883178711,0.003021925687789917
eval17,persona,22,11,0.0031654834747314453,0.0008963942527770996
eval17,persona,22,12,0.0007039904594421387,0.002214789390563965
eval17,persona,22,13,0.027273178100585938,0.002755403518676758
eval17,persona,22,14,0.00771331787109375,-0.0016660690307617188
eval17,persona,22,15,0.016396760940551758,0.004617810249328613
eval17,persona,22,16,0.012106657028198242,0.0031375885009765625
eval17,persona,22,17,0.0067479610443115234,-0.0023300647735595703
eval17,persona,22,18,0.008570075035095215,0.0018689632415771484
eval17,persona,22,19,0.007088661193847656,-0.0007453560829162598
eval17,persona,22,20,0.004544496536254883,0.0025604963302612305
eval17,persona,39,1,13.319869995117188,2.853670120239258
eval17,persona,39,2,9.541519165039062,3.3029747009277344
eval17,persona,39,3,2.33221435546875,-0.42641448974609375
eval17,persona,39,4,2.140533447265625,0.9588651657104492
eval17,persona,39,5,1.5430908203125,-0.6940231323242188
eval17,persona,39,6,2.0952911376953125,-0.23632431030273438
eval17,persona,39,7,1.5526351928710938,0.0020294189453125
eval17,persona,39,8,2.4875831604003906,1.3747940063476562
eval17,persona,39,9,0.5253486633300781,0.3809318542480469
eval17,persona,39,10,3.7414474487304688,-0.5114765167236328
eval17,persona,39,11,0.8540210723876953,0.1336956024169922
eval17,persona,39,12,0.4937400817871094,0.24724578857421875
eval17,persona,39,13,4.519966125488281,-0.9140071868896484
eval17,persona,39,14,1.5046157836914062,0.2598075866699219
eval17,persona,39,15,1.1522598266601562,-0.00037384033203125
eval17,persona,39,16,-0.015497207641601562,0.34264373779296875
eval17,persona,39,17,1.2388801574707031,0.8023834228515625
eval17,persona,39,18,1.7703361511230469,-0.08031845092773438
eval17,persona,39,19,0.9407882690429688,-0.5143699645996094
eval17,persona,39,20,0.2418651580810547,-0.3714637756347656
eval18,emotion,22,1,0.004750460386276245,0.0126381516456604
eval18,emotion,22,2,0.008625388145446777,0.011862397193908691
eval18,emotion,22,3,0.0019723176956176758,0.004626631736755371
eval18,emotion,22,4,-0.004806399345397949,-0.008276104927062988
